"FIPS","pct_for_born15","pct_bach_deg15","pct_non_white15","pct_unemp12","pct_unemp16"
"46013",3.29,28.29,7.99,3.1,2.1
"46015",0.43,24.32,13.85,3,2.1
"46017",0,9.51,81.5,10.3,8
"46019",0.59,17.71,5.38,4,3.1
"46021",1.42,21.85,4.91,3.5,2
"46023",0.37,18.27,36.09,4.8,2.8
"46025",2.76,21.35,5.1,3.5,2.7
"46027",3.7,45.03,9.94,3.5,2.4
"46029",0.89,20.29,5.42,3.2,2.3
"46031",0.43,16.11,69,6.6,3.8
"46033",1.69,25.98,6.59,4.7,2.8
"46035",2.14,27.21,5.97,2.9,1.9
"46037",0.57,17.09,11.8,4.5,2.9
"46039",1.57,20.34,0.99,4.3,2.9
"46041",0.18,14.01,78.28,14.8,6.8
"46043",1.01,19.32,4.37,2.8,1.8
"46045",1.1,23.95,2.79,2.7,1.9
"46047",1.4,23.25,12.95,5,3.4
"46049",0.13,23.23,2.84,3.5,2.5
"46051",2.2,17.08,2.45,3.5,2.3
"46053",0.76,17.18,11.43,3.5,3.1
"46055",0,20.08,11.04,3.2,2.1
"46057",2.36,20.07,2.98,3.1,2.3
"46059",1.66,22.54,1.19,2.7,1.8
"46061",0.12,26.04,6.26,3.7,2.4
"46063",0.9,29.89,4.89,3.4,2.9
"46065",1.13,32.92,16.7,2.9,1.9
"46067",1.15,26.67,3.68,3,2
"46069",0.92,16.08,11.68,3.3,2.4
"46071",1.76,19.8,54.71,6,2.9
"46073",2.81,16.01,1.62,2.8,2.3
"46075",0.26,16.56,5.51,3.5,2.4
"46077",1.64,21.77,3.82,3,2.2
"46079",1.2,32.36,4.12,3.6,2.4
"46081",2.83,29.55,6.73,3.9,2.6
"46083",2.13,40.44,5.02,2.8,1.7
"46085",1.07,19.17,42.27,4.7,4.4
"46087",1.05,23.91,3.22,3,2.1
"46089",0.35,15.37,6.58,3.8,3.3
"46091",4.66,22.31,14.23,3.6,2.9
"46093",1.54,23.03,9.68,3.8,2.6
"46095",0.58,15.28,60.64,7.8,3.5
"46097",1.6,23.04,3.73,3.7,2.6
"46099",6.05,29.43,13.23,3.4,2
"46101",3.26,25.65,20.14,4.4,2.8
"46103",2.13,28.17,17.04,3.9,2.5
"46105",1.07,19.23,3.29,3.4,2.9
"46107",1.78,20.47,6.76,3.3,2.3
"46109",0.68,16.65,40.08,4.3,2.8
"46111",1.07,17.54,1.24,2.7,2.4
"46113",0.19,11.43,94.99,13.7,10
"46115",1.26,22.34,4.22,3.1,2.5
"46117",0.2,26.92,10.67,2.5,1.8
"46119",0.88,23.79,1.97,2.7,1.9
"46121",0.82,14.43,89.8,10.1,5.4
"46123",1.36,22.12,17.95,3.5,2
"46125",0.78,20.95,2.67,2.8,2.1
"46127",2.61,31.47,5.7,4.4,2.5
"46129",4.77,21.68,17.82,4.7,3.4
"46135",1.67,26.73,7.7,3.4,2.1
"46137",1.59,13.88,75.08,6.4,3.5
"47001",2.91,23.96,8.05,7.5,5.1
"47003",7.12,13.71,16.24,9.2,5.1
"47005",1.47,10.79,4.78,9.1,6.8
"47007",0.96,10.73,7.53,9.8,6.6
"47009",2.87,22.82,5.84,6.6,4.4
"47011",4.92,19.87,8.29,6.8,4.5
"47013",0.54,10.23,2.11,10.6,6.6
"47015",2.3,13.93,4.75,7.8,4.7
"47017",1.21,14.16,13.31,11,6.5
"47019",1.04,16.14,3.32,8.3,5.7
"47021",1.96,19.31,5.18,6.6,4
"47023",2.04,15.66,13.47,7.6,5
"47025",1.36,14.18,3.74,9.5,6.2
"47027",1.39,14.68,3.38,9.7,6.1
"47029",0.8,10.05,4.85,10.5,6.3
"47031",2.8,18.34,9.2,7.6,4.9
"47033",4.89,12.99,19.53,8.7,5.2
"47035",2.37,18.23,2.97,8,5.9
"47037",12.15,37.29,37.56,5.7,3.7
"47039",1.9,12.73,5.9,9.9,6.6
"47041",6.05,13.84,5.21,9.2,5.8
"47043",2.04,14.46,7.71,7.6,4.4
"47045",2.23,19.24,17.95,10.9,6
"47047",2,22.91,30.38,9.5,5.5
"47049",0.98,10.93,2.09,9.5,5.6
"47051",2.52,19.48,9.88,7,5.4
"47053",1.12,16.04,21.08,10.3,5.9
"47055",2.37,14.85,13.9,7.8,4.2
"47057",1.65,11.13,2.7,9.7,5.6
"47059",1.68,14.99,4.7,9.9,5.7
"47061",0.58,10.82,18.07,8.8,7.3
"47063",6.71,15.49,11.43,8.9,5.1
"47065",5,28.74,24.86,6.6,5
"47067",0.27,10.6,2.59,11,7.6
"47069",1.04,10.15,43.84,11.1,6.3
"47071",1.49,12.72,5.88,9.7,6.2
"47073",1.01,12.55,3.78,8.5,5.5
"47075",1.3,12.85,53.84,10.7,6.2
"47077",0.67,12.81,10.97,9.7,6.7
"47079",1.69,15.5,10.51,9.1,5.8
"47081",1.08,10.56,7.85,8,4.6
"47083",1.19,10.53,5.68,10.5,6.7
"47085",0.42,13.4,4.9,8.6,5.7
"47087",0.3,8.14,3.27,9.7,7.2
"47089",2.33,15.6,5.24,8.5,5
"47091",1.32,9.23,6.6,8.4,4.7
"47093",5.02,34.55,14.35,5.8,4.1
"47095",1.87,8.86,31.26,9.8,8
"47097",1.72,9.07,38.14,10.8,7.7
"47099",1.53,12.45,4.92,9.6,5.6
"47101",2.75,12.12,5.74,10.3,6.2
"47103",1.17,16.66,10.74,5.4,4.5
"47105",5.87,25.55,4.29,7.3,4.8
"47107",2.48,14.99,7.42,8.5,5.7
"47109",0.63,11.36,8.27,9.9,7.2
"47111",4.16,9.52,3.66,8,4.4
"47113",2.92,25.38,40.13,7.8,5
"47115",1.03,13.35,6.46,8.5,6.5
"47117",2.89,13.44,10.63,8.8,4.7
"47119",3.85,19.17,15.94,7.1,4.1
"47121",0.48,8.19,3.76,9.2,6.5
"47123",2.68,12.13,4.95,9.8,5.4
"47125",5.64,24.64,28.3,7.4,5.3
"47127",0.5,17.57,5.64,5.4,3.8
"47129",0.79,6.44,5.85,9.4,6.4
"47131",2.1,16.8,13.74,12.5,7.2
"47133",1.07,13.37,2.32,8.1,5.4
"47135",0.6,11.04,5.1,8.9,5.7
"47137",1.33,11.39,2.32,8.2,5.8
"47139",0.91,9.81,3.27,8.9,5.8
"47141",5.69,23.29,5.78,7.4,5
"47143",2.22,12.91,5.48,9.6,7.5
"47145",2.12,18.36,5.57,8.2,5.5
"47147",3.84,17.76,12.34,6.6,4.1
"47149",7.16,30.11,20.26,5.9,3.8
"47151",0.27,8.95,1.74,14.8,7.2
"47153",0.73,12.95,10.33,7.7,6.2
"47155",5.49,16.44,5.48,7.3,4.2
"47157",6.24,30.23,59.84,8.2,5.7
"47159",0.88,10.19,4.48,7.4,4.4
"47161",2.3,14.23,6.5,10.9,6.6
"47163",1.56,21.93,5.36,7.1,5.5
"47165",3.65,24.63,11.33,6,3.9
"47167",1.63,15.04,21.81,8.5,5.7
"47169",1.66,14.35,14.1,7.6,4.5
"47171",2.41,12.41,2.96,9.8,6.7
"47173",0.6,9.11,1.98,8.9,5.8
"47175",1.41,12.61,2.95,10.7,6
"47177",5.06,13.52,8.06,8,5.1
"47179",3.63,30.59,7.86,6.6,5
"47181",0.96,8.8,8.01,8.9,5.8
"47183",1.33,20.39,11.6,10.7,6
"47185",1.08,12.06,4.19,9.3,5.2
"47187",6.6,55.74,10.23,4.6,3.5
"47189",4.38,28.34,11.72,6,3.9
"48001",6.46,11.34,25.82,6.1,4
"48003",13.51,11.68,7.66,3.5,4.3
"48005",8.19,15.24,21.56,6.4,5.9
"48007",5.93,19.54,11.34,6.2,5.7
"48009",3.41,20.62,5.91,5,4.2
"48011",1.85,22.98,9.88,3.7,2.9
"48013",6.76,14.04,8.28,6.2,4.9
"48015",9.16,20.06,15.24,5.8,4.9
"48017",18.59,7.82,15.1,5.9,4
"48019",4.18,22.61,6.52,6,4
"48021",10.7,17.9,18.95,6.1,3.6
"48023",2.78,25.84,6.89,5.2,3.5
"48025",4.12,9.66,17.79,6.6,7.2
"48027",8.15,23.15,35.28,7,4.4
"48029",13.1,26.67,22.29,5.9,3.7
"48031",8.38,28.41,7.15,4.9,2.9
"48033",1.99,31.86,3.55,4.3,2.8
"48035",6.74,17,5.83,6.8,4.1
"48037",3.75,18.25,30.75,7,4.7
"48039",13.09,28.56,25.3,6,5
"48041",13.18,38.94,26.07,4.8,3.2
"48043",3.94,39.08,6.78,5,4
"48045",11.68,21.82,10.18,4.8,3.9
"48047",7.88,11.68,15.09,7.9,10.6
"48049",4.18,17.93,8.44,6.7,4.2
"48051",6.93,14.93,21.28,5.8,4.4
"48053",6,22.74,6.8,5.5,3.4
"48055",7.39,15.44,26.29,6.6,4
"48057",10.44,16.18,12.37,6.5,4.9
"48059",2.19,14.34,5.72,5.6,4
"48061",24.4,16.39,7.91,9.8,6.6
"48063",11.43,14.29,28,7.7,6.7
"48065",1.85,24.39,4.43,4.2,3.1
"48067",1.85,13.64,20.93,8.6,6.8
"48069",20.99,13.22,11.64,3.9,3.2
"48071",10.36,18.69,15.93,7.3,5.8
"48073",9.05,16.29,19.6,6.9,4.9
"48075",4.43,16.75,19.24,4.1,3
"48077",1.88,15.9,5.18,5.3,3.9
"48079",17.27,12.19,14.27,7.1,5.2
"48081",3.8,20.64,5.78,5.1,3.8
"48083",2.03,11.82,6.6,7.4,5.4
"48085",18.55,49.79,27.5,5.5,3.4
"48087",13.51,15.16,16.22,4.4,3.1
"48089",7.74,18.23,19.93,6.1,4.9
"48091",6.17,33.41,9.01,5.7,3.6
"48093",7.91,16.72,4.02,5.6,4.1
"48095",34.04,11.64,6.46,3.8,2.7
"48097",7.12,20.99,7.75,4.7,3.8
"48099",6.28,14.82,28.48,7.1,4.3
"48101",4.37,15.25,16.75,7.8,4.7
"48103",16.89,12.76,43.85,4.4,6.9
"48105",10.79,13.37,43.42,4.8,5.9
"48107",4.18,11.73,10,6,4.1
"48109",12.89,9.91,9.89,5.6,3.5
"48111",15.87,11.15,11.02,3.4,2.3
"48113",23.43,29.12,40.04,6.7,3.8
"48115",7.16,10.96,22.48,5.4,4.8
"48117",15.24,14.84,12.13,4.3,3.1
"48119",1.67,18.81,15.11,6.4,3.7
"48121",14.29,41.29,22.86,5.3,3.3
"48123",2.93,14.54,29.3,4.3,5.3
"48125",3.86,15.48,11.66,9.5,4.9
"48127",5.65,11.88,4.68,5.5,6.1
"48129",2.23,15.21,7.66,5.4,3.9
"48131",4.11,8.08,14.29,6.4,10.7
"48133",3.82,14.4,7.1,6.1,4.9
"48135",13.84,14.64,14.67,4.2,5.7
"48137",11.39,25.09,2.41,6.6,4.7
"48139",8.57,21.17,18.7,6.4,3.6
"48141",25.52,21.32,17.18,8,4.8
"48143",8.66,26.58,9.13,5.2,3.6
"48145",6.38,11.81,29.39,6.7,4.4
"48147",5.29,16,12.29,6.6,3.7
"48149",7.23,16.02,9.96,4.6,3.7
"48151",2.36,16.29,10.52,5,4.1
"48153",8.6,16.58,8.42,5.5,4.8
"48155",3.01,22.68,9.36,5.4,4.3
"48157",26.66,43.72,47.49,5.6,5
"48159",6.36,18.06,10.76,7.2,4.8
"48161",7.45,12.27,20.2,6.3,6.4
"48163",13.87,8.05,26.73,4.6,4.7
"48165",24.16,11.85,8.57,3.8,3.3
"48167",9.77,29.27,22.08,7.1,5.2
"48169",40.86,9.37,15.05,4.5,3.6
"48171",10.1,33.36,5.23,4.3,2.8
"48173",17.29,24.55,9.66,3.4,3.8
"48175",2.09,13.91,27.8,5,5.1
"48177",13.48,13.8,43.58,4.7,4.1
"48179",8.93,13.62,14.16,5.3,6.5
"48181",6.06,20.34,13.14,6.4,3.6
"48183",8.82,20.46,25.33,6,5.7
"48185",9.74,11.49,25.31,5.8,6.4
"48187",7.14,26.08,21.34,5.4,3.5
"48189",10.53,14.69,15.94,6,5.2
"48191",12.08,12.7,18.33,7.1,7
"48193",4.31,21.27,3.04,5.8,4.7
"48195",18.44,19.39,5.65,3.2,3.1
"48197",6.19,17.69,14.8,5.4,3.9
"48199",1.43,15.44,8.9,8.1,5.6
"48201",25.41,29.45,36.88,6.1,5.1
"48203",6.24,19.15,27.07,7.1,5.6
"48205",10.05,21.31,16.34,3.1,2
"48207",14.9,14.71,11.74,4.6,4.7
"48209",7.79,36.14,15.2,5.4,3.3
"48211",12.56,24.38,12.98,2.7,3.4
"48213",5.52,16.49,10.69,7.2,4.6
"48215",28.79,16.74,8.59,9.9,6.7
"48217",7.19,14.8,10.54,6.1,4.2
"48219",6.73,15.73,15.4,4.7,4.2
"48221",5.27,25.52,6.34,6,4.4
"48223",8.6,16.18,15.05,6,3.9
"48225",3.42,14.54,32.64,6.6,4.5
"48227",9.38,12.83,16.39,5.2,5.6
"48229",35.41,8.22,9.31,6.8,6.1
"48231",6.36,17.46,21.3,7.9,3.9
"48233",6.24,15.13,10.98,5.8,5.8
"48235",4.01,14.65,9.91,3.6,3.3
"48237",4.37,11.07,7.51,5.3,4.3
"48239",6.79,17.42,11.91,4.6,4.6
"48241",2.54,9.58,20.69,10.1,7.2
"48243",20.16,36.56,9.14,4.2,3.1
"48245",11.44,18.4,41.86,10.8,6.4
"48247",6.57,12.84,5.33,6,9.1
"48249",6.04,10.97,6.12,5.8,9.6
"48251",6.87,17.32,8.06,6.1,4.1
"48253",3.05,9.69,27.54,6.4,5.7
"48255",3.96,13.01,36.41,5.5,4.5
"48257",7.74,19.02,17.24,6.5,3.6
"48259",5.83,40.83,7.61,5.1,3.3
"48261",16.28,15.06,1.95,4.4,4.5
"48263",4.26,24.84,7.55,3.6,2.6
"48265",6.65,28.06,7.57,5.5,3.6
"48267",6.93,17.09,5.88,4.5,4.2
"48269",18.35,21.82,3,3.7,3.8
"48271",18.12,12.51,2.04,7.3,5.9
"48273",6.88,25.45,14.24,6.3,6.4
"48275",6.64,15.2,13.04,5.1,4.1
"48277",4.68,16.22,19.02,9,4.8
"48279",10.78,16.32,12.79,6.1,6.2
"48281",6.2,21.03,12.11,6.8,4.1
"48283",8.83,14.93,20,3.8,5
"48285",6.03,15.91,21.95,4.5,4.3
"48287",6.96,17.21,19.91,4.8,3.8
"48289",6.48,17.2,12.27,6.7,6.5
"48291",7.33,9.56,19.2,8.8,7
"48293",9.45,13.79,21.4,6.4,5.5
"48295",13.67,18.6,13.72,3.6,4.4
"48297",6.5,12.75,11.56,4.1,5
"48299",2.85,27.63,4.75,6.3,4
"48301",11.11,1.89,45.3,5.6,5.3
"48303",5.7,27.52,20.47,4.9,3.2
"48305",7.6,16.47,15.06,5.1,3.7
"48307",4.87,15.59,11.11,5.3,4.4
"48309",8.52,22.25,22.45,6.1,3.9
"48311",4.24,15.44,6.04,2.1,1.7
"48313",6.47,10.63,25.88,6.6,4.4
"48315",1.03,14.34,25.25,8.4,6.5
"48317",9.08,17.45,15.73,4.1,4.1
"48319",10.23,22.44,9.25,4.7,4
"48321",11.11,15.28,19.59,8.7,6.8
"48323",33.29,10.73,6.89,11.2,9.3
"48325",5.26,18.91,9.76,6.1,4.2
"48327",4.54,17.42,12.83,5.6,4.6
"48329",10.65,25.61,17.59,3.5,3.9
"48331",5.53,16.65,17.68,7.8,5.1
"48333",6.71,22.11,1.62,5,4
"48335",7.36,10.96,19.57,5.2,7
"48337",5.37,15.83,4.49,4.9,4.6
"48339",12.76,32.18,13.59,5.5,4.8
"48341",27.67,12.05,20.41,4,3
"48343",3.94,14.49,30.92,9.3,11.4
"48345",2.05,17.18,5.14,5,3.5
"48347",9.08,25.12,23.84,6.3,4.6
"48349",10.99,15.72,23.22,6.7,4.1
"48351",1.73,6.44,23.04,10.5,6.5
"48353",3.3,12.14,12.08,5.4,4.7
"48355",8.26,20.18,13.21,6,5.3
"48357",20.67,15.15,14.1,3.6,4.6
"48359",2.41,27.79,14.63,4.4,3.1
"48361",2.29,14.56,12.64,10.1,6.2
"48363",5.9,15.79,9.41,6.4,5
"48365",4.33,12.82,19.04,6.3,6.8
"48367",4.09,26.48,6.75,5.5,3.9
"48369",19.53,15.3,14.36,3.9,2.5
"48371",13.69,9.99,15.2,5,5.9
"48373",6.69,12.33,16.41,7.3,6
"48375",14.31,14.86,21.51,4.9,3.4
"48377",33.35,25.94,8.68,13,10.9
"48379",3.13,10.59,9.59,6.7,3.8
"48381",4.03,30.36,9.34,4.1,3
"48383",25.51,10.48,41.25,3.5,5.7
"48385",1.97,21.97,1.88,8.9,5.7
"48387",2.83,13.13,20.94,10.1,5.7
"48389",23.47,10.79,17.03,6.3,5
"48391",2.93,9.7,16.3,5.4,6.9
"48393",0.54,31.82,2.04,4.3,4.4
"48395",6.33,16.48,24.46,7.4,4.6
"48397",8.89,36.89,13.65,5.8,3.4
"48399",3.55,17.49,8.37,4.7,4.2
"48401",7.03,13.74,20.79,6,5.4
"48403",0.8,11.97,9.75,13.1,8.5
"48405",1.86,10.81,25.42,11.4,8.7
"48407",3.93,11.35,14.27,7.5,6
"48409",5.2,15.05,7.79,6.9,7.3
"48411",10.86,14.55,9.01,5.7,3.7
"48413",13.34,19.55,24.53,3.7,4.7
"48415",6.25,15.33,13.05,3.8,5
"48417",4.09,22.62,3.55,3.3,3.4
"48419",10.97,14.8,20.65,7,5.3
"48421",16.89,20.64,8.81,4.2,3
"48423",8.18,24.88,23.31,6.8,4.4
"48425",6.2,22.66,5.79,5.9,4.2
"48427",33.11,9.1,5.07,13.1,11.7
"48429",6.37,19.08,10.53,5.7,4.8
"48431",6.84,22.26,4.75,3.2,4.8
"48433",3.68,15.61,10.96,4.2,4.8
"48435",12.78,20.21,19.26,4.1,7.3
"48437",6.68,15.92,16.23,5.4,4.1
"48439",15.76,30.27,29.36,6.1,3.7
"48441",5.36,24.6,18.83,5.2,3.6
"48443",9.55,17.32,25.84,4.5,4.1
"48445",8.13,12.61,13.22,6,4.6
"48447",2.39,21.9,2.91,4.7,3.8
"48449",19.12,14.97,25.43,7.3,5.9
"48451",6.04,22.11,13.77,4.9,4.2
"48453",17.85,45.96,24.06,5.1,3.1
"48455",4.41,11.09,12.63,7.4,5.8
"48457",2.12,11.16,14.99,10.3,7.1
"48459",3.13,14.47,15.31,6.4,6.1
"48461",11.04,10.12,42.11,3.7,5
"48463",11.88,15.29,7.62,7.2,5.2
"48465",22.22,17,6.99,7.1,6
"48467",5.18,15.45,6.85,6.5,4.1
"48469",5.89,18.22,14.45,5.1,4.9
"48471",7.38,18.85,26.71,6.5,5.1
"48473",13.99,18.84,31.02,6.5,5.3
"48475",8.12,11.39,15.63,4.5,5.3
"48477",7.5,21.64,21.84,5.2,5
"48479",26.44,17.11,5.8,5.9,4.4
"48481",8.74,14.09,17.13,6,4.6
"48483",10.59,16.88,12.03,4.3,4.5
"48485",6.78,21.59,19.5,5.9,4.1
"48487",3.95,16.49,17.18,5.5,4.5
"48489",16.71,8.29,5.21,14.7,11
"48491",11.32,39.26,17.87,5.4,3.3
"48493",4.5,19.51,6.64,5.1,3.7
"48495",13.13,11.06,11.68,5.2,7.3
"48497",6.72,16.51,5.74,5.9,4.4
"48499",3.73,17.05,9.74,7.5,5.1
"48501",26.82,14.65,8.05,3.8,4.5
"48503",6.3,17.56,5.93,5.2,4.3
"48505",27.42,8.38,2.82,5.7,9.4
"48507",9.49,8.96,8.84,13.2,13.7
"49001",5.2,19.99,3.54,5.3,5.2
"49003",2.96,21.46,6.8,5.2,3.2
"49005",7.15,36.15,9.48,4,2.6
"49007",2.42,15.1,7.58,6.5,5
"49009",2.45,15.93,2.71,4.4,4.2
"49011",4.77,34.79,10.35,4.5,2.9
"49013",3.15,14.96,8.98,4.2,6.8
"49015",1.99,12.57,1.07,6.1,4.9
"49017",3.73,19.74,4.89,6.7,4.7
"49019",5.91,23.7,7.18,6.2,3.4
"49021",3.94,28.62,8.93,6,4
"49023",1.24,15.83,5.42,5.2,2.9
"49025",2.44,24.84,6.22,5.1,3
"49027",7.46,19.96,11.17,4.1,3.3
"49029",2.17,34.57,3.13,4.4,2.7
"49031",1.45,17.55,2.79,7.4,5.5
"49033",0.52,19.14,3.05,5.4,3.2
"49035",12.37,32.14,17.66,4.8,2.9
"49037",1.83,18.9,50.37,7.2,6.1
"49039",4.59,20.52,10.2,5.5,3.5
"49041",1.93,16.37,4.74,5.3,3.7
"49043",10.44,50.76,5.1,5.2,3.4
"49045",4.36,22.38,8.25,5.4,3.4
"49047",2.88,15.94,12.19,4.2,7.8
"49049",7.2,37.34,8.05,4.4,2.8
"49051",9.92,33.53,3.61,5.2,3
"49053",5.75,27.06,7.98,6.1,3.3
"49055",3.05,26.84,3.64,7.3,4.4
"49057",7.33,23.05,11.79,5.7,3.5
"50001",4.31,35.52,5.12,3.7,2.5
"50003",2.41,33.5,3.65,4.9,3.1
"50005",1.89,27.05,3.5,5,3.2
"50007",7.83,48.75,8.42,3.1,2.2
"50009",3.48,16.02,3.33,6.9,4.2
"50011",2.74,23.58,4.53,4,2.6
"50013",3.77,35.1,5.08,4.8,2.9
"50015",3.36,36.23,4.1,5.1,3.2
"50017",1.8,30.81,3.45,3.9,2.4
"50019",4.14,22.1,3.43,6.2,3.7
"50021",2.37,29.08,3.07,5.7,3.2
"50023",3.5,39.88,3.93,3.9,2.6
"50025",3.21,35.79,5.09,4.6,2.8
"50027",3.38,35.13,4.06,4,2.5
"51001",6.69,18.77,31.99,6.8,4.6
"51003",10.14,51.66,18.47,4.8,3.6
"51005",1.44,15.75,7.23,6.2,5.1
"51007",0.34,14.54,26.66,5.8,4.1
"51009",2,18.31,23.16,6,4.3
"51011",0.73,17.7,22.49,6.7,4.5
"51013",23.03,72.88,27.94,3.2,2.8
"51015",1.59,21.99,6.9,5.4,4
"51017",3.14,21.82,5.96,5.4,3.6
"51019",1.88,26.72,9.98,5.5,4.2
"51021",1.4,14.14,5.78,6.6,5
"51023",2.39,26.2,5.99,5,3.8
"51025",1.57,13.11,58.1,9.7,5.7
"51027",1.08,9.89,4.42,10.6,9.4
"51029",1.48,10.41,38.45,7.8,4.9
"51031",2.33,19.26,18.2,5.8,4.4
"51033",2.92,19.17,33.94,7,4.2
"51035",1.88,14.5,2.25,7.9,5.5
"51036",1.11,13.03,57.97,7.1,4.2
"51037",0.82,14,33,7.9,5.2
"51041",8.09,36.9,31.27,5.7,3.9
"51043",4.13,30.97,11.27,4.8,3.8
"51045",0.36,14.65,4.03,6.5,4.5
"51047",6.81,21.9,22.73,5.3,3.9
"51049",0.34,14.54,36.98,6.5,4.8
"51051",0.96,11.03,1.62,10.8,8.9
"51053",2.18,15.3,35.52,7.1,4.6
"51057",1.31,15.19,44.26,6.8,4.8
"51059",29.96,59.9,37.1,4.2,3.4
"51061",6,33.53,12.72,4.9,3.6
"51063",1.92,18.16,4.01,5,3.9
"51065",3.42,31.51,19.6,4.6,3.3
"51067",2.37,20.54,10.9,6,4.3
"51069",5.47,29.09,8.81,5.3,3.5
"51071",1.7,15.85,3.91,6.4,5.2
"51073",2.15,22.09,12.28,5.2,3.7
"51075",3.7,37.36,21.21,5,3.9
"51077",1.51,9.98,4.96,8.9,5.6
"51079",4.31,23.7,11.55,4.9,3.2
"51081",2.27,8.6,60.49,8.6,4.9
"51083",1.43,15.48,39.51,9,5.7
"51085",3.6,35.72,13.56,5.1,3.6
"51087",11.93,40.68,41.41,5.6,3.9
"51089",3.17,11.37,26.66,9.7,5.4
"51091",0.71,21.64,0.49,4.3,3.5
"51093",2.69,26.91,28.18,5.8,4.3
"51095",6.46,47.03,19.71,5.1,3.9
"51097",2.74,18.1,31.18,6.1,4.3
"51099",1.98,32.3,23.36,5.9,4.1
"51101",2.08,18.36,23.48,5.7,3.8
"51103",1.93,27.93,30.23,6.2,4.5
"51105",1.11,12.05,6.07,8.4,6.7
"51107",23.29,58.17,32.23,4.2,3.3
"51109",3.22,20.58,21.61,5.7,3.7
"51111",3.46,12.19,38.18,7.5,4.8
"51113",1.94,23.17,14.22,4.3,3.2
"51115",1.8,29.18,13.67,5.1,4.1
"51117",2.24,15.61,39.43,9.1,5.5
"51119",1.56,24.21,20.57,5.6,3.8
"51121",8.82,45.66,13.28,5.5,4.2
"51125",3.82,28.16,16.11,5.2,3.7
"51127",2.47,24.58,18.36,5,3.3
"51131",5.64,20.55,38.4,8.5,5.1
"51133",2.54,25.36,29.54,6.2,4.5
"51135",2.72,15.2,43.18,6,4
"51137",5.46,25.06,17.42,6.1,4.1
"51139",1.63,12.78,4.37,8.5,4.6
"51141",1.9,12.64,7.8,8.1,4.7
"51143",2.21,14.14,25.16,7.2,4.6
"51145",2.54,27.91,14.96,5.1,3.7
"51147",3.11,24.4,35.92,8,5.6
"51149",4.08,21.35,40.24,7.1,4.8
"51153",21.86,38.77,38.55,4.9,3.7
"51155",1.42,17.85,7.91,6.8,5.1
"51157",4.84,35.07,7.62,4.9,3.6
"51159",6.6,12.7,33.51,5.9,3.6
"51161",5.01,34.15,11.02,4.8,3.7
"51163",2.33,25.48,6.25,5.7,4.7
"51165",5.12,23.78,5.75,5.2,3.7
"51167",1.07,12.42,2.78,8.8,6.2
"51169",1.05,11.72,1.92,7.2,4.7
"51171",5.45,19.04,6.87,5.7,3.8
"51173",1.12,15.02,3.91,8.8,5.5
"51175",1.04,14.95,39.08,5.8,3.9
"51177",6.99,29.28,25.74,5.7,4.1
"51179",8.78,36.82,29.87,5.4,4.1
"51181",1.29,21.2,47.6,6.7,4.6
"51183",2.22,9.58,60.97,9.5,6
"51185",0.86,13.53,5.26,8.9,7.2
"51187",3.42,20.65,9.23,6,4.1
"51191",1.54,23.35,3.54,6.2,4.6
"51193",3.25,18.34,32.19,6.7,4.5
"51195",1.25,13.97,7.33,9.2,8.1
"51197",1.02,15.96,5.01,7.3,5.9
"51199",7.76,42.18,22.95,5.3,4
"51510",27.45,61.37,35.91,3.7,3
"51515",NA,NA,NA,NA,NA
"51520",1.91,23.35,10.09,6.6,5.2
"51530",0.74,16.44,9.72,6.6,4.9
"51540",11.91,49.79,29.27,4.5,3.4
"51550",4.98,29.62,37.72,5.9,4.3
"51570",6.48,21.71,20.34,6.5,4.4
"51580",1.48,9.28,18.31,7.8,5.3
"51590",3.11,17.86,53.8,9.6,5.7
"51595",4,18.09,60.83,10.7,6.1
"51600",26.93,54.87,30.51,3.9,3.2
"51610",18.17,78.77,22.36,3.8,2.9
"51620",1.95,26.22,61.14,9.3,5.5
"51630",8.21,37.34,34.36,6.5,4.8
"51640",10.33,11.58,9.42,8.3,6.3
"51650",4.69,23.21,57.18,7.7,5.6
"51660",16.65,35.76,15.24,6.9,5
"51670",4.7,12.35,47.3,9.4,6.2
"51678",5.49,43.84,21.31,8,7.1
"51680",5.61,33.07,34.93,6.9,5.2
"51683",27.33,28.81,28.57,5.2,3.6
"51685",32.48,28.26,34.57,4.8,3.5
"51690",3.16,17.79,50.38,11.9,6.8
"51700",7.44,24.04,49.65,7,5
"51710",6.9,26.14,52.17,7.1,5.1
"51720",6.84,19.62,12.48,7.7,6.6
"51730",3.33,15.91,81.85,11.2,6.9
"51735",3.88,37.13,5.71,5.1,3.8
"51740",2.59,20.77,58.77,8.2,5.8
"51750",3.24,35.52,14.7,7.5,5.4
"51760",6.8,36.05,55.97,6.9,4.6
"51770",7.16,23.63,35.85,6.5,4.2
"51775",4.08,28.42,11.89,5.5,4.1
"51790",2.74,31.33,17.22,6.1,4.3
"51800",3.68,26.39,47.64,6.6,4.7
"51810",8.72,33.85,32.26,5.3,4.1
"51820",5.09,18.42,18.85,6.3,4.4
"51830",10.38,52.43,25.11,7.8,5.9
"51840",11.02,28.27,19.36,6.1,4
"53001",24.15,13.64,32.43,6.5,5.1
"53003",1.72,18.16,6.47,6.8,4.9
"53005",10.08,29.36,19.84,8.5,6.1
"53007",11.41,24.5,9.9,6.1,4.8
"53009",4.75,24.75,11.91,9.3,7.5
"53011",10.06,27.2,15.27,8.7,6.1
